t,mode,px_des,py_des,pz_des,vx_des,vy_des,vz_des,ax_des,ay_des,az_des,yaw_des,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,thrust_cmd,tau_x,tau_y,tau_z,rpm0,rpm1,rpm2,rpm3,rpm4,rpm5,rpm6,rpm7,alloc_residual,qp_iter
3.560345,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999413,0.000000,-0.000000,0.000922,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.099018,-0.000000,0.000000,0.000000,1999.007483,2109.620916,1999.007483,2109.620916,1999.007483,2109.620916,1999.007483,2109.620916,0.008287,75
3.565347,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999417,0.000000,-0.000000,0.000859,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.164785,-0.000000,0.000000,0.000000,1999.021611,2109.635988,1999.021611,2109.635988,1999.021611,2109.635988,1999.021611,2109.635988,0.008287,75
3.570325,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999421,0.000000,-0.000000,0.000798,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.230039,-0.000000,0.000000,0.000000,1999.035630,2109.650942,1999.035630,2109.650942,1999.035630,2109.650942,1999.035630,2109.650942,0.008286,75
3.575329,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999425,0.000000,-0.000000,0.000736,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.294492,-0.000000,0.000000,0.000000,1999.049476,2109.665713,1999.049476,2109.665713,1999.049476,2109.665713,1999.049476,2109.665713,0.008286,75
3.580328,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999428,0.000000,-0.000000,0.000676,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.358776,-0.000000,0.000000,0.000000,1999.063286,2109.680444,1999.063286,2109.680444,1999.063286,2109.680444,1999.063286,2109.680444,0.008285,75
3.585330,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999431,-0.000000,-0.000000,0.000616,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.422524,-0.000000,0.000000,0.000000,1999.076980,2109.695053,1999.076980,2109.695053,1999.076980,2109.695053,1999.076980,2109.695053,0.008285,75
3.590320,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999434,-0.000000,-0.000000,0.000557,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.485814,-0.000000,0.000000,0.000000,1999.090576,2109.709557,1999.090576,2109.709557,1999.090576,2109.709557,1999.090576,2109.709557,0.008285,75
3.595323,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999437,-0.000000,-0.000000,0.000499,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.548456,-0.000000,0.000000,0.000000,1999.104033,2109.723913,1999.104033,2109.723913,1999.104033,2109.723913,1999.104033,2109.723913,0.008284,75
3.600335,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999439,-0.000000,-0.000000,0.000441,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.610793,-0.000000,0.000000,0.000000,1999.117424,2109.738198,1999.117424,2109.738198,1999.117424,2109.738198,1999.117424,2109.738198,0.008284,75
3.605347,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999441,-0.000000,-0.000000,0.000384,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.672750,-0.000000,0.000000,0.000000,1999.130733,2109.752396,1999.130733,2109.752396,1999.130733,2109.752396,1999.130733,2109.752396,0.008283,75
3.610315,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999443,-0.000000,-0.000000,0.000328,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.734241,-0.000000,0.000000,0.000000,1999.143942,2109.766488,1999.143942,2109.766488,1999.143942,2109.766488,1999.143942,2109.766488,0.008283,75
3.615320,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999444,-0.000000,-0.000000,0.000273,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.794709,-0.000000,0.000000,0.000000,1999.156932,2109.780345,1999.156932,2109.780345,1999.156932,2109.780345,1999.156932,2109.780345,0.008282,75
3.620319,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999445,-0.000000,-0.000000,0.000218,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.855150,-0.000000,0.000000,0.000000,1999.169915,2109.794195,1999.169915,2109.794195,1999.169915,2109.794195,1999.169915,2109.794195,0.008282,75
3.625314,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999446,-0.000000,-0.000000,0.000164,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.915061,-0.000000,0.000000,0.000000,1999.182784,2109.807925,1999.182784,2109.807925,1999.182784,2109.807925,1999.182784,2109.807925,0.008281,75
3.630322,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999446,-0.000000,-0.000000,0.000110,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4507.974447,-0.000000,0.000000,0.000000,1999.195541,2109.821534,1999.195541,2109.821534,1999.195541,2109.821534,1999.195541,2109.821534,0.008281,75
3.635341,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999447,-0.000000,-0.000000,0.000057,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.033520,-0.000000,0.000000,0.000000,1999.208230,2109.835071,1999.208230,2109.835071,1999.208230,2109.835071,1999.208230,2109.835071,0.008281,75
3.640239,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999447,-0.000000,-0.000000,0.000006,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.092251,-0.000000,0.000000,0.000000,1999.220846,2109.848530,1999.220846,2109.848530,1999.220846,2109.848530,1999.220846,2109.848530,0.008280,75
3.645236,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999446,-0.000000,-0.000000,-0.000045,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.149120,-0.000000,0.000000,0.000000,1999.233061,2109.861562,1999.233061,2109.861562,1999.233061,2109.861562,1999.233061,2109.861562,0.008280,75
3.650337,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999446,-0.000000,-0.000000,-0.000097,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.206688,-0.000000,0.000000,0.000000,1999.245427,2109.874754,1999.245427,2109.874754,1999.245427,2109.874754,1999.245427,2109.874754,0.008279,75
3.655322,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999445,-0.000000,-0.000000,-0.000147,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.264968,-0.000000,0.000000,0.000000,1999.257946,2109.888109,1999.257946,2109.888109,1999.257946,2109.888109,1999.257946,2109.888109,0.008279,75
3.660327,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999444,-0.000000,-0.000000,-0.000197,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.321480,-0.000000,0.000000,0.000000,1999.270084,2109.901059,1999.270084,2109.901059,1999.270084,2109.901059,1999.270084,2109.901059,0.008279,75
3.665232,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999443,-0.000000,-0.000000,-0.000245,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.377753,-0.000000,0.000000,0.000000,1999.282172,2109.913955,1999.282172,2109.913955,1999.282172,2109.913955,1999.282172,2109.913955,0.008278,75
3.670226,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999442,-0.000000,-0.000000,-0.000293,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.432470,-0.000000,0.000000,0.000000,1999.293925,2109.926494,1999.293925,2109.926494,1999.293925,2109.926494,1999.293925,2109.926494,0.008278,75
3.675329,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999440,-0.000000,-0.000000,-0.000342,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.487733,-0.000000,0.000000,0.000000,1999.305795,2109.939157,1999.305795,2109.939157,1999.305795,2109.939157,1999.305795,2109.939157,0.008277,75
3.680331,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999438,-0.000000,-0.000000,-0.000389,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.543739,-0.000000,0.000000,0.000000,1999.317824,2109.951991,1999.317824,2109.951991,1999.317824,2109.951991,1999.317824,2109.951991,0.008277,75
3.685331,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999436,-0.000000,-0.000000,-0.000435,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.598193,-0.000000,0.000000,0.000000,1999.329521,2109.964470,1999.329521,2109.964470,1999.329521,2109.964470,1999.329521,2109.964470,0.008277,75
3.690317,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999433,-0.000000,-0.000000,-0.000481,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.652179,-0.000000,0.000000,0.000000,1999.341116,2109.976841,1999.341116,2109.976841,1999.341116,2109.976841,1999.341116,2109.976841,0.008276,75
3.695310,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999431,-0.000000,-0.000000,-0.000526,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4508.705587,-0.000000,0.000000,0.000000,1999.352587,2109.989079,1999.352587,2109.989079,1999.352587,2109.989079,1999.352587,2109.989079,0.008276,75
3.700322,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999428,-0.000000,-0.000000,-0.000571,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.758621,-0.000000,0.000000,0.000000,1999.363979,2110.001232,1999.363979,2110.001232,1999.363979,2110.001232,1999.363979,2110.001232,0.008275,75
3.705331,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999425,-0.000000,-0.000000,-0.000615,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.811421,-0.000000,0.000000,0.000000,1999.375319,2110.013331,1999.375319,2110.013331,1999.375319,2110.013331,1999.375319,2110.013331,0.008275,75
3.710264,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999421,-0.000000,-0.000000,-0.000657,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.863760,-0.000000,0.000000,0.000000,1999.386561,2110.025325,1999.386561,2110.025325,1999.386561,2110.025325,1999.386561,2110.025325,0.008275,75
3.715231,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999418,-0.000000,-0.000000,-0.000700,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.914887,-0.000000,0.000000,0.000000,1999.397542,2110.037040,1999.397542,2110.037040,1999.397542,2110.037040,1999.397542,2110.037040,0.008274,75
3.720322,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,0.000000,3.999414,-0.000000,-0.000000,-0.000743,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4508.965935,-0.000000,0.000000,0.000000,1999.408506,2110.048738,1999.408506,2110.048738,1999.408506,2110.048738,1999.408506,2110.048738,0.008274,75
3.725334,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999410,-0.000000,-0.000000,-0.000785,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.017822,-0.000000,0.000000,0.000000,1999.419650,2110.060628,1999.419650,2110.060628,1999.419650,2110.060628,1999.419650,2110.060628,0.008273,75
3.730321,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999406,-0.000000,-0.000000,-0.000826,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.068473,-0.000000,0.000000,0.000000,1999.430529,2110.072235,1999.430529,2110.072235,1999.430529,2110.072235,1999.430529,2110.072235,0.008273,75
3.735358,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999402,-0.000000,-0.000000,-0.000867,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.118464,-0.000000,0.000000,0.000000,1999.441266,2110.083690,1999.441266,2110.083690,1999.441266,2110.083690,1999.441266,2110.083690,0.008273,75
3.740347,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999397,-0.000000,-0.000000,-0.000906,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.168517,-0.000000,0.000000,0.000000,1999.452016,2110.095159,1999.452016,2110.095159,1999.452016,2110.095159,1999.452016,2110.095159,0.008272,75
3.745215,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999393,-0.000000,-0.000000,-0.000945,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.217683,-0.000000,0.000000,0.000000,1999.462575,2110.106426,1999.462575,2110.106426,1999.462575,2110.106426,1999.462575,2110.106426,0.008272,75
3.750331,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999388,-0.000000,-0.000000,-0.000985,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.265262,-0.000000,0.000000,0.000000,1999.472794,2110.117328,1999.472794,2110.117328,1999.472794,2110.117328,1999.472794,2110.117328,0.008272,75
3.755369,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999382,-0.000000,-0.000000,-0.001023,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.314834,-0.000000,0.000000,0.000000,1999.483441,2110.128688,1999.483441,2110.128688,1999.483441,2110.128688,1999.483441,2110.128688,0.008271,75
3.760232,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999377,-0.000000,-0.000000,-0.001060,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4509.363230,-0.000000,0.000000,0.000000,1999.493835,2110.139777,1999.493835,2110.139777,1999.493835,2110.139777,1999.493835,2110.139777,0.008271,75
3.765232,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999372,-0.000000,-0.000000,-0.001097,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.409563,-0.000000,0.000000,0.000000,1999.503786,2110.150394,1999.503786,2110.150394,1999.503786,2110.150394,1999.503786,2110.150394,0.008271,75
3.770236,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999366,-0.000000,-0.000000,-0.001134,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.456791,-0.000000,0.000000,0.000000,1999.513929,2110.161216,1999.513929,2110.161216,1999.513929,2110.161216,1999.513929,2110.161216,0.008270,75
3.775338,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999360,-0.000000,-0.000000,-0.001171,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.503660,-0.000000,0.000000,0.000000,1999.523994,2110.171956,1999.523994,2110.171956,1999.523994,2110.171956,1999.523994,2110.171956,0.008270,75
3.780333,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999354,-0.000000,-0.000000,-0.001206,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4509.551021,-0.000000,0.000000,0.000000,1999.534166,2110.182809,1999.534166,2110.182809,1999.534166,2110.182809,1999.534166,2110.182809,0.008270,75
3.785330,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999348,-0.000000,-0.000000,-0.001241,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,4509.596993,-0.000000,0.000000,0.000000,1999.544039,2110.193343,1999.544039,2110.193343,1999.544039,2110.193343,1999.544039,2110.193343,0.008269,75
3.790340,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999342,-0.000000,-0.000000,-0.001276,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.642578,-0.000000,0.000000,0.000000,1999.553829,2110.203788,1999.553829,2110.203788,1999.553829,2110.203788,1999.553829,2110.203788,0.008269,75
3.795234,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999335,-0.000000,-0.000000,-0.001309,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.687898,-0.000000,0.000000,0.000000,1999.563562,2110.214173,1999.563562,2110.214173,1999.563562,2110.214173,1999.563562,2110.214173,0.008269,75
3.800264,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999328,-0.000000,-0.000000,-0.001343,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.731788,-0.000000,0.000000,0.000000,1999.572988,2110.224230,1999.572988,2110.224230,1999.572988,2110.224230,1999.572988,2110.224230,0.008268,75
3.805236,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999322,-0.000000,-0.000000,-0.001376,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.776497,-0.000000,0.000000,0.000000,1999.582589,2110.234474,1999.582589,2110.234474,1999.582589,2110.234474,1999.582589,2110.234474,0.008268,75
3.810260,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999315,-0.000000,-0.000000,-0.001409,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.820316,-0.000000,0.000000,0.000000,1999.592000,2110.244515,1999.592000,2110.244515,1999.592000,2110.244515,1999.592000,2110.244515,0.008268,75
3.815224,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999307,-0.000000,-0.000000,-0.001441,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.864194,-0.000000,0.000000,0.000000,1999.601423,2110.254569,1999.601423,2110.254569,1999.601423,2110.254569,1999.601423,2110.254569,0.008267,75
3.820312,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999300,-0.000000,-0.000000,-0.001473,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.907176,-0.000000,0.000000,0.000000,1999.610653,2110.264418,1999.610653,2110.264418,1999.610653,2110.264418,1999.610653,2110.264418,0.008267,75
3.825334,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999292,-0.000000,-0.000000,-0.001504,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4509.950841,-0.000000,0.000000,0.000000,1999.620031,2110.274424,1999.620031,2110.274424,1999.620031,2110.274424,1999.620031,2110.274424,0.008267,75
3.830330,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999285,-0.000000,-0.000000,-0.001534,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4509.993543,-0.000000,0.000000,0.000000,1999.629201,2110.284208,1999.629201,2110.284208,1999.629201,2110.284208,1999.629201,2110.284208,0.008266,75
3.835217,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999277,-0.000000,-0.000000,-0.001564,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.035656,-0.000000,0.000000,0.000000,1999.638245,2110.293858,1999.638245,2110.293858,1999.638245,2110.293858,1999.638245,2110.293858,0.008266,75
3.840239,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999269,-0.000000,-0.000000,-0.001594,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4510.076490,-0.000000,0.000000,0.000000,1999.647014,2110.303215,1999.647014,2110.303215,1999.647014,2110.303215,1999.647014,2110.303215,0.008266,75
3.845240,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999261,-0.000000,-0.000000,-0.001623,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,4510.118079,-0.000000,0.000000,0.000000,1999.655945,2110.312744,1999.655945,2110.312744,1999.655945,2110.312744,1999.655945,2110.312744,0.008266,75
3.850299,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999253,-0.000000,-0.000000,-0.001652,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.159120,-0.000000,0.000000,0.000000,1999.664758,2110.322148,1999.664758,2110.322148,1999.664758,2110.322148,1999.664758,2110.322148,0.008265,75
3.855261,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999244,-0.000000,-0.000000,-0.001680,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.200260,-0.000000,0.000000,0.000000,1999.673593,2110.331575,1999.673593,2110.331575,1999.673593,2110.331575,1999.673593,2110.331575,0.008265,75
3.860269,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999236,-0.000000,-0.000000,-0.001708,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.240248,-0.000000,0.000000,0.000000,1999.682181,2110.340737,1999.682181,2110.340737,1999.682181,2110.340737,1999.682181,2110.340737,0.008265,75
3.865345,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999227,-0.000000,-0.000000,-0.001735,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.280244,-0.000000,0.000000,0.000000,1999.690769,2110.349902,1999.690769,2110.349902,1999.690769,2110.349902,1999.690769,2110.349902,0.008264,75
3.870347,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999218,-0.000000,-0.000000,-0.001762,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.320407,-0.000000,0.000000,0.000000,1999.699394,2110.359104,1999.699394,2110.359104,1999.699394,2110.359104,1999.699394,2110.359104,0.008264,75
3.875337,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999209,-0.000000,-0.000000,-0.001789,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.359626,-0.000000,0.000000,0.000000,1999.707816,2110.368091,1999.707816,2110.368091,1999.707816,2110.368091,1999.707816,2110.368091,0.008264,75
3.880257,1,-5.000000,-0.000000,3.995227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-5.000000,-0.000000,3.999200,-0.000000,-0.000000,-0.001814,1.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,4510.398397,-0.000000,0.000000,0.000000,1999.716142,2110.376975,1999.716142,2110.376975,1999.716142,2110.376975,1999.716142,2110.376975,0.008264,75
