t,mode,px_des,py_des,pz_des,vx_des,vy_des,vz_des,ax_des,ay_des,az_des,yaw_des,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,thrust_cmd,tau_x,tau_y,tau_z,rpm0,rpm1,rpm2,rpm3,rpm4,rpm5,rpm6,rpm7,alloc_residual,qp_iter
27.270268,3,-6.490679,3.827426,2.838348,0.091770,0.710119,-0.026654,-0.017577,-0.015943,0.017745,1.459687,-6.483010,3.817702,2.838181,0.090988,0.739103,-0.026122,0.748584,-0.001624,-0.000924,0.663038,0.002309,-0.023789,0.027308,4520.292392,0.816891,-0.734788,9.054254,2019.442747,2102.999742,1983.888628,2122.015226,2019.739701,2103.322494,1983.584621,2121.696626,0.008195,75
27.275294,3,-6.489762,3.834532,2.838082,0.091593,0.709959,-0.026477,-0.017879,-0.015936,0.017666,1.460111,-6.482554,3.821417,2.838050,0.090810,0.739148,-0.026036,0.748538,-0.001581,-0.000965,0.663089,0.002349,-0.023746,0.027566,4520.222406,0.695656,2.695781,10.418934,2021.454296,2100.852585,1981.750945,2124.033849,2021.706864,2101.127732,1981.491663,2123.762841,0.008197,75
27.280195,3,-6.489762,3.834532,2.838082,0.091593,0.709959,-0.026477,-0.017879,-0.015936,0.017666,1.460111,-6.482110,3.825040,2.837923,0.090637,0.739186,-0.025953,0.748492,-0.001537,-0.001006,0.663141,0.002388,-0.023711,0.027815,4520.265119,0.777032,-0.503045,8.953504,2019.207841,2103.064284,1984.120301,2121.943631,2019.490347,2103.371269,1983.831175,2121.640556,0.008195,75
27.285253,3,-6.488848,3.841624,2.837818,0.091413,0.709800,-0.026301,-0.018179,-0.015930,0.017587,1.460539,-6.481652,3.828779,2.837792,0.090458,0.739219,-0.025867,0.748447,-0.001494,-0.001045,0.663192,0.002427,-0.023656,0.028073,4520.194066,0.652088,2.990376,10.366878,2021.302604,2100.852881,1981.896157,2124.023402,2021.539376,2101.110789,1981.653139,2123.769360,0.008197,75
27.290243,3,-6.488848,3.841624,2.837818,0.091413,0.709800,-0.026301,-0.018179,-0.015930,0.017587,1.460539,-6.481202,3.832468,2.837663,0.090281,0.739247,-0.025782,0.748400,-0.001450,-0.001086,0.663245,0.002464,-0.023610,0.028324,4520.237734,0.734314,-0.232138,8.879119,2019.017105,2103.093155,1984.305834,2121.905980,2019.284112,2103.383252,1984.032638,2121.619554,0.008195,75
27.295264,3,-6.487934,3.848720,2.837556,0.091229,0.709641,-0.026125,-0.018480,-0.015923,0.017508,1.460971,-6.480749,3.836180,2.837534,0.090103,0.739268,-0.025698,0.748353,-0.001406,-0.001126,0.663298,0.002500,-0.023544,0.028578,4520.167052,0.608580,3.204400,10.280960,2021.100652,2100.906126,1982.094664,2123.963150,2021.321654,2101.146814,1981.867892,2123.726045,0.008197,75
27.300274,3,-6.487934,3.848720,2.837556,0.091229,0.709641,-0.026125,-0.018480,-0.015923,0.017508,1.460971,-6.480299,3.839883,2.837406,0.089926,0.739284,-0.025613,0.748305,-0.001362,-0.001166,0.663352,0.002536,-0.023486,0.028828,4520.211002,0.690450,0.002630,8.791386,2018.807510,2103.143922,1984.511273,2121.847567,2019.058600,2103.416676,1984.254434,2121.578236,0.008195,75
27.305238,3,-6.487023,3.855816,2.837296,0.091043,0.709482,-0.025951,-0.018781,-0.015917,0.017429,1.461407,-6.479853,3.843553,2.837279,0.089750,0.739293,-0.025530,0.748257,-0.001319,-0.001205,0.663406,0.002570,-0.023410,0.029078,4520.140071,0.562831,3.424046,10.202587,2020.912574,2100.950504,1982.278613,2123.911219,2021.116987,2101.173089,1982.068916,2123.691926,0.008197,75
27.310245,3,-6.487023,3.855816,2.837296,0.091043,0.709482,-0.025951,-0.018781,-0.015917,0.017429,1.461407,-6.479405,3.847255,2.837152,0.089572,0.739297,-0.025446,0.748209,-0.001275,-0.001244,0.663460,0.002603,-0.023341,0.029325,4520.184040,0.643985,0.256294,8.717710,2018.621985,2103.176236,1984.691501,2121.806617,2018.856205,2103.430623,1984.451977,2121.555400,0.008196,75
27.315282,3,-6.486114,3.862905,2.837037,0.090854,0.709323,-0.025777,-0.019082,-0.015910,0.017350,1.461847,-6.478955,3.850979,2.837024,0.089393,0.739296,-0.025362,0.748161,-0.001232,-0.001284,0.663515,0.002636,-0.023253,0.029577,4520.112742,0.514373,3.669114,10.143239,2020.756879,2100.969668,1982.428479,2123.882966,2020.943711,2101.173082,1982.236857,2123.682547,0.008198,75
27.320195,3,-6.486114,3.862905,2.837037,0.090854,0.709323,-0.025777,-0.019082,-0.015910,0.017350,1.461847,-6.478516,3.854612,2.836900,0.089219,0.739288,-0.025280,0.748111,-0.001188,-0.001323,0.663571,0.002667,-0.023175,0.029818,4520.157838,0.597030,0.451118,8.623611,2018.407970,2103.242445,1984.901722,2121.733397,2018.625142,2103.478270,1984.679695,2121.500483,0.008196,75
27.325196,3,-6.485207,3.869996,2.836781,0.090661,0.709164,-0.025604,-0.019383,-0.015904,0.017271,1.462291,-6.478071,3.858309,2.836774,0.089042,0.739275,-0.025196,0.748062,-0.001145,-0.001361,0.663626,0.002697,-0.023077,0.030066,4520.085164,0.463708,3.921784,10.092082,2020.615892,2100.978819,1982.562830,2123.864031,2020.784337,2101.162193,1982.390099,2123.683347,0.008198,75
27.330257,3,-6.485207,3.869996,2.836781,0.090661,0.709164,-0.025604,-0.019383,-0.015904,0.017271,1.462291,-6.477621,3.862049,2.836647,0.088862,0.739256,-0.025112,0.748012,-0.001102,-0.001400,0.663682,0.002727,-0.022986,0.030312,4520.130355,0.546096,0.724067,8.571057,2018.260337,2103.248910,1985.042242,2121.716769,2018.459001,2103.464611,1984.839177,2121.503719,0.008196,75
27.335281,3,-6.484300,3.877095,2.836525,0.090466,0.709005,-0.025431,-0.019684,-0.015897,0.017192,1.462740,-6.477176,3.865764,2.836521,0.088684,0.739231,-0.025029,0.747961,-0.001059,-0.001439,0.663740,0.002755,-0.022877,0.030559,4520.058311,0.412902,4.105846,10.011711,2020.431298,2101.033385,1982.743166,2123.802147,2020.581304,2101.196659,1982.589380,2123.641252,0.008198,75
27.340240,3,-6.484300,3.877095,2.836525,0.090466,0.709005,-0.025431,-0.019684,-0.015897,0.017192,1.462740,-6.476737,3.869429,2.836397,0.088508,0.739201,-0.024947,0.747910,-0.001015,-0.001477,0.663797,0.002782,-0.022778,0.030799,4520.104124,0.496108,0.889821,8.470862,2018.040320,2103.327978,1985.258613,2121.631020,2018.220824,2103.523922,1985.074164,2121.437458,0.008196,75
27.345264,3,-6.483398,3.884175,2.836272,0.090268,0.708846,-0.025260,-0.019985,-0.015891,0.017113,1.463192,-6.476293,3.873143,2.836272,0.088329,0.739165,-0.024864,0.747860,-0.000973,-0.001515,0.663854,0.002808,-0.022660,0.031044,4520.030929,0.359867,4.314658,9.954481,2020.287023,2101.058281,1982.881098,2123.768059,2020.417774,2101.200579,1982.747079,2123.627825,0.008198,75
27.350217,3,-6.483398,3.884175,2.836272,0.090268,0.708846,-0.025260,-0.019985,-0.015891,0.017113,1.463192,-6.475856,3.876803,2.836149,0.088154,0.739124,-0.024782,0.747808,-0.000930,-0.001552,0.663913,0.002833,-0.022551,0.031282,4520.077114,0.443579,1.095623,8.401200,2017.872217,2103.366536,1985.420644,2121.583589,2018.033626,2103.541726,1985.255745,2121.410515,0.008196,75
27.355282,3,-6.482495,3.891267,2.836020,0.090066,0.708687,-0.025089,-0.020286,-0.015884,0.017034,1.463648,-6.475411,3.880547,2.836024,0.087974,0.739076,-0.024699,0.747756,-0.000888,-0.001589,0.663971,0.002857,-0.022421,0.031527,4520.003075,0.304997,4.532647,9.902922,2020.152212,2101.075466,1983.008898,2123.741056,2020.263037,2101.196064,1982.895324,2123.622200,0.008198,75
27.360251,3,-6.482495,3.891267,2.836020,0.090066,0.708687,-0.025089,-0.020286,-0.015884,0.017034,1.463648,-6.474975,3.884219,2.835902,0.087798,0.739024,-0.024617,0.747703,-0.000845,-0.001627,0.664031,0.002880,-0.022303,0.031764,4520.049984,0.390013,1.284315,8.324437,2017.693655,2103.416282,1985.593455,2121.525322,2017.835589,2103.570310,1985.448487,2121.373140,0.008196,75
27.365252,3,-6.481596,3.898351,2.835770,0.089862,0.708528,-0.024919,-0.020587,-0.015878,0.016955,1.464109,-6.474536,3.887915,2.835779,0.087621,0.738966,-0.024535,0.747651,-0.000803,-0.001664,0.664090,0.002901,-0.022166,0.032005,4519.975652,0.250219,4.699394,9.834817,2019.994911,2101.120775,1983.160452,2123.687343,2020.085840,2101.219709,1983.067286,2123.589830,0.008199,75
27.370254,3,-6.481596,3.898351,2.835770,0.089862,0.708528,-0.024919,-0.020587,-0.015878,0.016955,1.464109,-6.474099,3.891611,2.835657,0.087443,0.738902,-0.024453,0.747597,-0.000761,-0.001700,0.664150,0.002922,-0.022038,0.032242,4520.022298,0.334837,1.489544,8.264108,2017.543966,2103.445240,1985.736019,2121.486626,2017.665832,2103.577473,1985.611572,2121.355969,0.008197,75
27.375269,3,-6.480698,3.905437,2.835522,0.089655,0.708369,-0.024750,-0.020888,-0.015871,0.016876,1.464573,-6.473661,3.895316,2.835535,0.087266,0.738832,-0.024371,0.747544,-0.000719,-0.001736,0.664210,0.002941,-0.021891,0.032482,4519.947656,0.193901,4.881787,9.779037,2019.858639,2101.149802,1983.289757,2123.648781,2019.929109,2101.226466,1983.217567,2123.573213,0.008199,75
27.380252,3,-6.480698,3.905437,2.835522,0.089655,0.708369,-0.024750,-0.020888,-0.015871,0.016876,1.464573,-6.473227,3.898997,2.835414,0.087089,0.738758,-0.024290,0.747490,-0.000677,-0.001772,0.664271,0.002959,-0.021755,0.032716,4519.994747,0.279566,1.659903,8.191488,2017.376911,2103.494354,1985.896675,2121.428565,2017.478671,2103.604754,1985.792782,2121.319470,0.008197,75
27.385245,3,-6.479802,3.912526,2.835275,0.089444,0.708210,-0.024582,-0.021189,-0.015865,0.016796,1.465042,-6.472793,3.902685,2.835293,0.086913,0.738678,-0.024209,0.747435,-0.000635,-0.001808,0.664332,0.002975,-0.021601,0.032953,4519.919289,0.136670,5.063495,9.727999,2019.731697,2101.173916,1983.409155,2123.614643,2019.781371,2101.227951,1983.358277,2123.561378,0.008199,75
27.390259,3,-6.479802,3.912526,2.835275,0.089444,0.708210,-0.024582,-0.021189,-0.015865,0.016796,1.465042,-6.472359,3.906389,2.835172,0.086735,0.738593,-0.024127,0.747381,-0.000594,-0.001843,0.664393,0.002991,-0.021455,0.033187,4519.966462,0.222839,1.853311,8.135355,2017.237593,2103.521274,1986.028190,2121.391396,2017.318712,2103.609270,1985.945386,2121.304435,0.008197,75
27.395209,3,-6.478909,3.919608,2.835030,0.089231,0.708052,-0.024414,-0.021490,-0.015858,0.016717,1.465514,-6.471930,3.910044,2.835053,0.086560,0.738503,-0.024047,0.747325,-0.000553,-0.001879,0.664456,0.003006,-0.021295,0.033420,4519.890819,0.079245,5.227612,9.675859,2019.605830,2101.202706,1983.527415,2123.575889,2019.634634,2101.234036,1983.497917,2123.545003,0.008199,75
27.400201,3,-6.478909,3.919608,2.835030,0.089231,0.708052,-0.024414,-0.021490,-0.015858,0.016717,1.465514,-6.471499,3.913731,2.834933,0.086384,0.738407,-0.023966,0.747270,-0.000513,-0.001913,0.664517,0.003019,-0.021142,0.033652,4519.937864,0.165644,2.042256,8.084766,2017.109801,2103.543120,1986.147620,2121.358857,2017.170105,2103.608528,1986.086074,2121.294214,0.008197,75
27.405264,3,-6.478018,3.926683,2.834787,0.089014,0.707893,-0.024247,-0.021790,-0.015852,0.016638,1.465990,-6.471062,3.917469,2.834812,0.086205,0.738305,-0.023885,0.747214,-0.000472,-0.001947,0.664580,0.003031,-0.020969,0.033889,4519.861551,0.020544,5.420680,9.644970,2019.515691,2101.202832,1983.608021,2123.563974,2019.523158,2101.210954,1983.600374,2123.555967,0.008200,75
27.410271,3,-6.478018,3.926683,2.834787,0.089014,0.707893,-0.024247,-0.021790,-0.015852,0.016638,1.465990,-6.470632,3.921165,2.834693,0.086029,0.738198,-0.023804,0.747157,-0.000431,-0.001982,0.664644,0.003042,-0.020807,0.034120,4519.909938,0.110071,2.158903,8.004671,2016.937987,2103.610812,1986.313036,2121.282493,2016.978064,2103.654275,1986.272143,2121.239535,0.008197,75
27.415348,3,-6.477129,3.933763,2.834545,0.088795,0.707735,-0.024081,-0.022091,-0.015845,0.016559,1.466471,-6.470196,3.924912,2.834573,0.085850,0.738085,-0.023723,0.747100,-0.000391,-0.002016,0.664708,0.003051,-0.020626,0.034357,4519.833085,-0.036181,5.529414,9.575101,2019.365577,2101.261607,1983.751635,2123.496502,2019.352423,2101.247304,1983.765101,2123.510605,0.008200,75
27.420244,3,-6.477129,3.933763,2.834545,0.088795,0.707735,-0.024081,-0.022091,-0.015845,0.016559,1.466471,-6.469776,3.928525,2.834457,0.085678,0.737971,-0.023644,0.747042,-0.000351,-0.002050,0.664773,0.003060,-0.020461,0.034581,4519.881872,0.054799,2.255665,7.917602,2016.756201,2103.689819,1986.488693,2121.195121,2016.776155,2103.711456,1986.468337,2121.173733,0.008197,75
27.425251,3,-6.476242,3.940840,2.834305,0.088573,0.707576,-0.023916,-0.022392,-0.015839,0.016480,1.466955,-6.469348,3.932220,2.834339,0.085501,0.737849,-0.023564,0.746986,-0.000312,-0.002082,0.664837,0.003067,-0.020275,0.034813,4519.803438,-0.094532,5.691133,9.538367,2019.269712,2101.274089,1983.838090,2123.472503,2019.235343,2101.236718,1983.873270,2123.509349,0.008200,75
27.430250,3,-6.476242,3.940840,2.834305,0.088573,0.707576,-0.023916,-0.022392,-0.015839,0.016480,1.466955,-6.468922,3.935907,2.834222,0.085326,0.737722,-0.023484,0.746928,-0.000273,-0.002115,0.664902,0.003073,-0.020100,0.035041,4519.851786,-0.003589,2.460096,7.891621,2016.673000,2103.682002,1986.561221,2121.190187,2016.671693,2103.680585,1986.562554,2121.191588,0.008198,75
27.435238,3,-6.475357,3.947920,2.834067,0.088347,0.707418,-0.023752,-0.022693,-0.015832,0.016401,1.467444,-6.468497,3.939586,2.834105,0.085151,0.737591,-0.023405,0.746869,-0.000234,-0.002147,0.664967,0.003077,-0.019908,0.035271,4519.773719,-0.152249,5.829141,9.494189,2019.163671,2101.299166,1983.935154,2123.436404,2019.108314,2101.238980,1983.991809,2123.495749,0.008200,75
27.440201,3,-6.475357,3.947920,2.834067,0.088347,0.707418,-0.023752,-0.022693,-0.015832,0.016401,1.467444,-6.468075,3.943246,2.833989,0.084977,0.737455,-0.023326,0.746811,-0.000195,-0.002179,0.665033,0.003080,-0.019727,0.035495,4519.822109,-0.060334,2.607669,7.841425,2016.553124,2103.711218,1986.671968,2121.149789,2016.531151,2103.687397,1986.694377,2121.173338,0.008198,75
27.445206,3,-6.474476,3.954979,2.833830,0.088119,0.707260,-0.023588,-0.022994,-0.015826,0.016322,1.467936,-6.467651,3.946937,2.833873,0.084801,0.737313,-0.023246,0.746752,-0.000157,-0.002211,0.665099,0.003082,-0.019528,0.035725,4519.743499,-0.209998,5.977693,9.466021,2019.086463,2101.304724,1984.001959,2123.418542,2019.010104,2101.221709,1984.080100,2123.500399,0.008200,75
27.450253,3,-6.474476,3.954979,2.833830,0.088119,0.707260,-0.023588,-0.022994,-0.015826,0.016322,1.467936,-6.467224,3.950658,2.833756,0.084625,0.737165,-0.023166,0.746693,-0.000119,-0.002242,0.665166,0.003083,-0.019337,0.035952,4519.792274,-0.116343,2.741591,7.794825,2016.442508,2103.739073,1986.773083,2121.110509,2016.400134,2103.693140,1986.816291,2121.155921,0.008198,75
27.455263,3,-6.473595,3.962058,2.833595,0.087887,0.707102,-0.023425,-0.023295,-0.015819,0.016243,1.468432,-6.466801,3.954350,2.833640,0.084450,0.737014,-0.023087,0.746632,-0.000081,-0.002273,0.665233,0.003082,-0.019132,0.036180,4519.713599,-0.265984,6.071309,9.408053,2018.961541,2101.353096,1984.118671,2123.360034,2018.864818,2101.247954,1984.217635,2123.463718,0.008201,75
27.460279,3,-6.473595,3.962058,2.833595,0.087887,0.707102,-0.023425,-0.023295,-0.015819,0.016243,1.468432,-6.466378,3.958046,2.833525,0.084275,0.736857,-0.023008,0.746572,-0.000043,-0.002304,0.665301,0.003081,-0.018936,0.036405,4519.762614,-0.170793,2.830326,7.723278,2016.291624,2103.802391,1986.915963,2121.037210,2016.229412,2103.734963,1986.979386,2121.103879,0.008198,75
27.465253,3,-6.472717,3.969132,2.833361,0.087653,0.706943,-0.023263,-0.023596,-0.015813,0.016164,1.468933,-6.465959,3.961710,2.833411,0.084102,0.736698,-0.022930,0.746511,-0.000006,-0.002334,0.665369,0.003078,-0.018727,0.036630,4519.683172,-0.321776,6.173349,9.361676,2018.857272,2101.387098,1984.213626,2123.314884,2018.740251,2101.259905,1984.333341,2123.440321,0.008201,75
27.470236,3,-6.472717,3.969132,2.833361,0.087653,0.706943,-0.023263,-0.023596,-0.015813,0.016164,1.468933,-6.465541,3.965380,2.833297,0.083928,0.736533,-0.022852,0.746450,0.000030,-0.002364,0.665437,0.003074,-0.018527,0.036852,4519.732024,-0.225778,2.953286,7.676864,2016.182988,2103.831816,1987.014673,2120.995994,2016.100742,2103.742684,1987.098508,2121.084128,0.008198,75
27.475324,3,-6.471842,3.976195,2.833130,0.087415,0.706785,-0.023102,-0.023897,-0.015806,0.016085,1.469437,-6.465115,3.969127,2.833181,0.083751,0.736360,-0.022772,0.746389,0.000066,-0.002393,0.665506,0.003068,-0.018307,0.037081,4519.651931,-0.377875,6.304919,9.338760,2018.792738,2101.389761,1984.266813,2123.299143,2018.655310,2101.240394,1984.407394,2123.446451,0.008201,75
27.480256,3,-6.471842,3.976195,2.833130,0.087415,0.706785,-0.023102,-0.023897,-0.015806,0.016085,1.469437,-6.464703,3.972757,2.833069,0.083580,0.736188,-0.022695,0.746326,0.000103,-0.002423,0.665576,0.003062,-0.018104,0.037300,4519.702082,-0.278023,3.007878,7.602479,2016.032334,2103.904394,1987.157192,2120.913467,2015.931046,2103.794642,1987.260416,2121.022002,0.008199,75
27.485245,3,-6.470969,3.983268,2.832899,0.087175,0.706627,-0.022941,-0.024198,-0.015800,0.016006,1.469946,-6.464287,3.976429,2.832956,0.083407,0.736009,-0.022617,0.746265,0.000138,-0.002451,0.665645,0.003053,-0.017883,0.037523,4519.620787,-0.432271,6.398928,9.297526,2018.699425,2101.419338,1984.350056,2123.257770,2018.542204,2101.248473,1984.510863,2123.426288,0.008201,75
27.490241,3,-6.470969,3.983268,2.832899,0.087175,0.706627,-0.022941,-0.024198,-0.015800,0.016006,1.469946,-6.463871,3.980106,2.832844,0.083234,0.735826,-0.022540,0.746202,0.000173,-0.002479,0.665715,0.003044,-0.017672,0.037743,4519.670129,-0.332781,3.163630,7.582824,2015.969129,2103.898220,1987.208272,2120.905776,2015.847886,2103.766853,1987.331821,2121.035688,0.008199,75
27.495304,3,-6.470098,3.990332,2.832671,0.086931,0.706469,-0.022782,-0.024499,-0.015793,0.015927,1.470458,-6.463450,3.983830,2.832730,0.083059,0.735635,-0.022461,0.746139,0.000208,-0.002507,0.665785,0.003034,-0.017442,0.037970,4519.589154,-0.486138,6.501056,9.268751,2018.628452,2101.433617,1984.409829,2123.230663,2018.451630,2101.241463,1984.590666,2123.420184,0.008202,75
27.500297,3,-6.470098,3.990332,2.832671,0.086931,0.706469,-0.022782,-0.024499,-0.015793,0.015927,1.470458,-6.463037,3.987503,2.832618,0.082887,0.735443,-0.022384,0.746075,0.000243,-0.002535,0.665857,0.003022,-0.017227,0.038188,4519.639379,-0.383453,3.215059,7.516009,2015.833207,2103.962771,1987.335175,2120.830490,2015.693490,2103.811407,1987.477523,2120.980190,0.008199,75
27.505276,3,-6.469230,3.997400,2.832444,0.086685,0.706311,-0.022623,-0.024800,-0.015787,0.015848,1.470974,-6.462625,3.991163,2.832507,0.082715,0.735248,-0.022307,0.746012,0.000277,-0.002562,0.665928,0.003009,-0.016997,0.038410,4519.557817,-0.537696,6.555188,9.217336,2018.522184,2101.481466,1984.506528,2123.171642,2018.326595,2101.268939,1984.706529,2123.381270,0.008202,75
27.510277,3,-6.469230,3.997400,2.832444,0.086685,0.706311,-0.022623,-0.024800,-0.015787,0.015848,1.470974,-6.462212,3.994839,2.832396,0.082543,0.735047,-0.022230,0.745948,0.000311,-0.002589,0.665999,0.002996,-0.016777,0.038628,4519.607345,-0.435068,3.322129,7.481839,2015.750188,2103.981153,1987.406757,2120.799018,2015.591655,2103.809418,1987.568257,2120.968873,0.008199,75
27.515307,3,-6.468365,4.004454,2.832218,0.086435,0.706154,-0.022465,-0.025101,-0.015780,0.015769,1.471494,-6.461798,3.998536,2.832284,0.082371,0.734841,-0.022153,0.745883,0.000344,-0.002615,0.666071,0.002980,-0.016541,0.038850,4519.525638,-0.589352,6.642794,9.192095,2018.460138,2101.494225,1984.556802,2123.145606,2018.245750,2101.261284,1984.776008,2123.375377,0.008202,75
27.520228,3,-6.468365,4.004454,2.832218,0.086435,0.706154,-0.022465,-0.025101,-0.015780,0.015769,1.471494,-6.461393,4.002150,2.832176,0.082202,0.734635,-0.022077,0.745818,0.000377,-0.002641,0.666144,0.002964,-0.016320,0.039064,4519.575814,-0.483877,3.373366,7.425946,2015.634898,2104.033442,1987.511968,2120.735049,2015.458566,2103.842447,1987.691573,2120.923968,0.008200,75
27.525210,3,-6.467501,4.011519,2.831994,0.086183,0.705996,-0.022308,-0.025402,-0.015774,0.015690,1.472018,-6.460984,4.005809,2.832066,0.082031,0.734423,-0.022001,0.745754,0.000409,-0.002666,0.666216,0.002947,-0.016082,0.039283,4519.492667,-0.640869,6.753044,9.179796,2018.418737,2101.488310,1984.585212,2123.137020,2018.185603,2101.235009,1984.823574,2123.386878,0.008202,75
27.530252,3,-6.467501,4.011519,2.831994,0.086183,0.705996,-0.022308,-0.025402,-0.015774,0.015690,1.472018,-6.460572,4.009511,2.831956,0.081859,0.734204,-0.021924,0.745689,0.000441,-0.002691,0.666289,0.002928,-0.015852,0.039501,4519.542469,-0.534666,3.512791,7.418472,2015.597199,2104.016297,1987.536118,2120.737101,2015.402354,2103.805254,1987.734570,2120.945849,0.008200,75
27.535274,3,-6.466641,4.018578,2.831772,0.085927,0.705838,-0.022151,-0.025703,-0.015767,0.015610,1.472546,-6.460161,4.013198,2.831846,0.081688,0.733982,-0.021848,0.745622,0.000473,-0.002716,0.666363,0.002908,-0.015608,0.039721,4519.460208,-0.689435,6.805557,9.142619,2018.339424,2101.520227,1984.653380,2123.092512,2018.088609,2101.247735,1984.909792,2123.361312,0.008203,75
27.540242,3,-6.466641,4.018578,2.831772,0.085927,0.705838,-0.022151,-0.025703,-0.015767,0.015610,1.472546,-6.459756,4.016843,2.831738,0.081518,0.733758,-0.021772,0.745556,0.000504,-0.002741,0.666438,0.002887,-0.015377,0.039935,4519.510521,-0.580523,3.536354,7.354397,2015.470474,2104.082143,1987.652968,2120.659816,2015.258899,2103.853009,1987.868422,2120.886479,0.008200,75
27.545262,3,-6.465783,4.025631,2.831552,0.085669,0.705681,-0.021996,-0.026003,-0.015761,0.015531,1.473077,-6.459348,4.020525,2.831629,0.081348,0.733529,-0.021696,0.745489,0.000534,-0.002764,0.666511,0.002865,-0.015130,0.040154,4519.427227,-0.737228,6.868702,9.117144,2018.280495,2101.537118,1984.700109,2123.062035,2018.012281,2101.245741,1984.974285,2123.349474,0.008203,75
27.550257,3,-6.465783,4.025631,2.831552,0.085669,0.705681,-0.021996,-0.026003,-0.015761,0.015531,1.473077,-6.458943,4.024188,2.831521,0.081178,0.733297,-0.021621,0.745422,0.000565,-0.002788,0.666587,0.002842,-0.014895,0.040368,4519.477610,-0.626525,3.598619,7.317327,2015.388769,2104.111153,1987.722850,2120.617505,2015.160417,2103.863868,1987.955365,2120.862136,0.008200,75
27.555265,3,-6.464928,4.032687,2.831332,0.085407,0.705523,-0.021841,-0.026304,-0.015754,0.015452,1.473613,-6.458537,4.027859,2.831413,0.081008,0.733060,-0.021546,0.745355,0.000595,-0.002811,0.666662,0.002818,-0.014645,0.040586,4519.394149,-0.783258,6.912983,9.084083,2018.210016,2101.565562,1984.758831,2123.020466,2017.925042,2101.255999,1985.050112,2123.325858,0.008203,75
27.560254,3,-6.464928,4.032687,2.831332,0.085407,0.705523,-0.021841,-0.026304,-0.015754,0.015452,1.473613,-6.458134,4.031515,2.831306,0.080839,0.732821,-0.021471,0.745287,0.000624,-0.002834,0.666737,0.002793,-0.014408,0.040799,4519.444494,-0.670961,3.648452,7.276197,2015.301137,2104.146615,1987.798768,2120.568861,2015.056574,2103.881798,1988.047760,2120.830850,0.008201,75
27.565262,3,-6.464076,4.039740,2.831115,0.085143,0.705366,-0.021687,-0.026605,-0.015748,0.015373,1.474152,-6.457730,4.035184,2.831199,0.080670,0.732577,-0.021396,0.745219,0.000653,-0.002856,0.666813,0.002766,-0.014155,0.041016,4519.360665,-0.828225,6.961124,9.058198,2018.152394,2101.585183,1984.804004,2122.987076,2017.851048,2101.257853,1985.111996,2123.310007,0.008203,75
27.570246,3,-6.464076,4.039740,2.831115,0.085143,0.705366,-0.021687,-0.026605,-0.015748,0.015373,1.474152,-6.457328,4.038833,2.831092,0.080502,0.732331,-0.021321,0.745150,0.000681,-0.002878,0.666890,0.002739,-0.013915,0.041227,4519.411080,-0.714049,3.694416,7.237988,2015.219547,2104.179364,1987.868318,2120.522645,2014.959264,2103.897548,1988.133286,2120.801466,0.008201,75
27.575282,3,-6.463225,4.046797,2.830899,0.084875,0.705208,-0.021533,-0.026906,-0.015741,0.015294,1.474696,-6.456924,4.042521,2.830985,0.080333,0.732078,-0.021246,0.745082,0.000709,-0.002899,0.666966,0.002710,-0.013658,0.041445,4519.326743,-0.872148,7.013180,9.037016,2018.102850,2101.598640,1984.840580,2122.959349,2017.785511,2101.253954,1985.164896,2123.299411,0.008204,75
27.580271,3,-6.463225,4.046797,2.830899,0.084875,0.705208,-0.021533,-0.026906,-0.015741,0.015294,1.474696,-6.456524,4.046172,2.830880,0.080165,0.731825,-0.021172,0.745012,0.000737,-0.002920,0.667044,0.002681,-0.013415,0.041656,4519.377504,-0.755395,3.725493,7.193929,2015.128987,2104.220942,1987.947061,2120.467825,2014.853617,2103.922816,1988.227354,2120.762800,0.008201,75
27.585269,3,-6.462378,4.053841,2.830684,0.084605,0.705051,-0.021381,-0.027207,-0.015735,0.015215,1.475243,-6.456124,4.049828,2.830774,0.079997,0.731568,-0.021098,0.744943,0.000764,-0.002941,0.667122,0.002650,-0.013158,0.041871,4519.293152,-0.913322,7.025490,9.001710,2018.032851,2101.634740,1984.898634,2122.910078,2017.700515,2101.273789,1985.238246,2123.266204,0.008204,75
27.590265,3,-6.462378,4.053841,2.830684,0.084605,0.705051,-0.021381,-0.027207,-0.015735,0.015215,1.475243,-6.455725,4.053481,2.830669,0.079830,0.731308,-0.021024,0.744873,0.000791,-0.002961,0.667199,0.002619,-0.012914,0.042081,4519.343565,-0.795587,3.761549,7.160823,2015.058429,2104.249469,1988.005003,2120.425342,2014.768393,2103.935487,1988.300196,2120.736020,0.008201,75
27.595312,3,-6.461533,4.060900,2.830471,0.084331,0.704893,-0.021229,-0.027508,-0.015728,0.015136,1.475794,-6.455323,4.057171,2.830563,0.079661,0.731041,-0.020950,0.744803,0.000817,-0.002981,0.667278,0.002586,-0.012652,0.042298,4519.258702,-0.954385,7.067998,8.982255,2017.987738,2101.647527,1984.930390,2122.882683,2017.640449,2101.270352,1985.285260,2123.254826,0.008204,75
